ID_PAID;DATA;COOKIEID;ID_SEX;ID_ETA;ID_INTERESSE_1;ID_INTERESSE2;ID_INTERESSE3;ID_DEVICE;ID_TYPE;PAGEVIEW_INDEX;NUM;ID_CAMPAIGN;ID_SOTTO1;ID_SOTTO2;ID_SOTTO3;ID_COUNTRY;ID_PROVINCIA;ID_CITY
1709321;03/11/2019;0000000000000000002d91e634f62059a;2;1;29;25;25;2;1;2;1;25;2;2;2;1;32;73
1709322;03/11/2019;0000000000000000002d91f1de71e05cb;3;1;25;25;25;2;1;0;2;26;2;2;2;1;4;4
1709323;03/11/2019;0000000000000000002d91f1de71e05cb;3;1;25;25;25;2;1;0;3;27;2;2;2;1;4;4
1709324;03/11/2019;0000000000000000002d91f99173e05df;1;5;31;21;3;2;1;4;1;17;23;45;42;1;4;4
1709325;03/11/2019;0000000000000000002d91fd4b19e0585;1;5;19;33;25;2;1;5;1;10;27;2;2;1;4;4
1709326;03/11/2019;0000000000000000002d9201a5e7205a9;1;7;32;21;26;1;1;4;1;21;11;7;67;1;4;4
1709327;03/11/2019;0000000000000000002d920b396c605a4;3;1;25;25;25;2;1;1;1;11;2;2;2;1;4;4
1709328;03/11/2019;0000000000000000002d920ba391605d9;1;1;35;31;3;2;1;3;1;23;20;193;172;1;5;128
1709329;03/11/2019;0000000000000000002d921652a7c058f;2;1;25;16;29;2;1;2;1;10;32;9;2;1;11;93
1709330;03/11/2019;0000000000000000002d921652a7c058f;2;1;25;16;29;2;1;2;1;12;32;9;2;1;11;93
1709331;03/11/2019;0000000000000000002d9221b4df005b4;3;1;25;25;25;2;1;1;1;26;2;2;2;1;2;25
1709332;03/11/2019;0000000000000000002d922bbd09c05a6;3;1;25;25;25;2;1;1;1;26;2;2;2;2;8;9
1709333;03/11/2019;0000000000000000002d922ee950805c4;3;1;25;25;25;2;1;0;1;14;2;2;2;1;4;4
1709334;03/11/2019;0000000000000000002d92302847c0254;1;5;19;23;21;2;2;2;1;11;27;14;5;1;4;4
1709335;03/11/2019;0000000000000000002d92302847c0254;1;5;19;23;21;2;1;2;1;11;27;14;5;1;4;4
1709336;03/11/2019;0000000000000000002d9243a14bc05da;2;1;29;18;8;2;1;3;1;10;4;2;2;1;11;51
1709337;03/11/2019;0000000000000000002d924be84ea05ca;2;2;13;25;25;2;1;1;1;27;2;2;2;1;2;2
1709338;03/11/2019;0000000000000000002d926cab3ae05b0;3;1;25;25;25;2;1;1;1;19;2;2;2;1;4;4
1709339;03/11/2019;0000000000000000002d929376bd60133;2;1;29;33;25;2;1;1;1;27;2;2;2;1;4;4
1709340;03/11/2019;0000000000000000002d9293e380e058d;1;2;31;22;26;2;1;2;1;11;26;2;2;1;13;15
1709341;03/11/2019;0000000000000000002d9296b0cdc05a9;3;1;25;25;25;2;1;4;1;22;2;2;2;1;4;4
1709342;03/11/2019;0000000000000000002d929a06064059a;2;2;13;16;25;2;1;2;1;19;2;2;2;1;4;4
1709343;03/11/2019;0000000000000000002d929d2374405d9;3;1;25;25;25;1;1;1;1;26;2;2;2;1;4;4
1709344;03/11/2019;0000000000000000002d929d2374405d9;3;1;25;25;25;1;1;1;1;14;2;2;2;1;4;4
1709345;03/11/2019;0000000000000000002d92a0d4efe058e;1;7;21;32;26;1;1;3;1;27;11;44;15;1;4;4
1709346;03/11/2019;0000000000000000002d92ad2cfdc0586;2;1;29;23;33;2;1;5;1;11;2;2;2;1;3;3
1709347;03/11/2019;0000000000000000002d92b87576005c5;1;7;19;21;23;2;1;5;1;27;11;3;15;5;16;21
1709348;03/11/2019;0000000000000000002d92b87576005c5;1;7;19;21;23;2;1;5;1;23;11;3;15;5;16;21
1709349;03/11/2019;0000000000000000002d92b87576005c5;1;7;19;21;23;2;1;5;2;16;11;3;15;5;16;21
1709350;03/11/2019;0000000000000000002d92bd941ce0139;3;1;25;25;25;2;1;1;3;10;2;2;2;5;16;21
1709351;03/11/2019;0000000000000000002d92bf68e8405e1;2;6;21;29;23;2;1;1;1;26;26;114;60;1;4;4
1709352;03/11/2019;0000000000000000002d92c0295c0058b;2;6;26;23;29;2;1;5;1;11;182;211;2;1;4;4
1709353;03/11/2019;0000000000000000002d92c4dfda005b6;1;7;32;23;7;2;1;4;1;27;11;118;3;1;2;48
1709354;03/11/2019;0000000000000000002d92c76eaae05b9;1;5;7;16;25;2;1;1;1;20;2;2;2;1;5;26
1709355;03/11/2019;0000000000000000002d92d12635e059e;2;2;13;16;25;2;1;1;1;11;2;2;2;1;4;4
1709356;03/11/2019;0000000000000000002d92df481ae01d8;1;3;16;25;21;2;1;5;1;17;9;10;29;1;9;20
1709357;03/11/2019;0000000000000000002d93140cdbc0581;3;1;25;25;25;2;1;1;2;11;2;2;2;1;2;2
1709358;03/11/2019;0000000000000000002d9359352120181;3;1;25;25;25;2;1;0;1;13;2;2;2;1;7;8
1709359;03/11/2019;0000000000000000002d935f09c9a021a;3;1;25;25;25;2;1;1;1;11;2;2;2;1;2;48
1709360;03/11/2019;0000000000000000002d9366298d805bd;2;1;34;16;35;2;1;4;1;17;2;2;2;1;3;3
1709361;03/11/2019;0000000000000000002d936cbfa5a0586;1;4;7;25;25;2;1;2;1;21;2;2;2;1;10;159
1709362;03/11/2019;0000000000000000002d9371deb2805ac;3;1;25;25;25;2;1;1;1;20;2;2;2;1;2;2
1709363;03/11/2019;0000000000000000002d9373887300591;2;2;13;25;25;2;1;1;2;26;2;2;2;1;2;2
1709364;03/11/2019;0000000000000000002d937fe238a058c;2;3;26;21;33;2;1;2;1;18;11;44;27;1;3;3
1709365;03/11/2019;0000000000000000002d93919bf9805c5;3;1;25;25;25;2;1;3;1;14;2;2;2;1;4;4
1709366;03/11/2019;0000000000000000002d93bbd2ea6058c;1;7;32;23;21;2;1;5;1;19;11;45;12;1;4;4
1709367;03/11/2019;0000000000000000002d93d6b75b205a3;1;5;31;28;21;2;1;2;1;27;97;12;198;1;3;3
1709368;03/11/2019;0000000000000000002d93dc2bb1605b2;2;1;26;34;21;1;1;3;1;14;38;2;2;1;13;15
1709369;03/11/2019;0000000000000000002d93e55302805da;2;1;16;29;19;2;1;5;1;27;2;2;2;1;20;86
1709370;03/11/2019;0000000000000000002d9414af70a05b0;1;3;23;25;25;2;2;1;1;17;2;2;2;1;13;15
1709371;03/11/2019;0000000000000000002d9414af70a05b0;1;3;23;25;25;2;1;1;2;17;2;2;2;1;13;15
1709372;03/11/2019;0000000000000000002d9424d41080586;3;1;25;25;25;2;1;1;1;12;2;2;2;1;4;4
1709373;03/11/2019;0000000000000000002d942896b9c0590;3;1;25;25;25;2;2;0;1;18;2;2;2;1;6;7
1709374;03/11/2019;0000000000000000002d942896b9c0590;3;1;25;25;25;2;1;0;1;18;2;2;2;1;6;7
1709375;03/11/2019;0000000000000000002d9429b577c05ac;1;4;32;31;23;1;1;4;1;27;38;11;3;1;5;63
1709376;03/11/2019;0000000000000000002d9429b577c05ac;1;4;32;31;23;1;1;4;2;13;38;11;3;1;5;63
1709377;03/11/2019;0000000000000000002d942a406280191;2;1;29;19;30;2;1;1;1;26;2;2;2;1;2;31
1709378;03/11/2019;0000000000000000002d942d3c4be013c;1;4;17;19;3;2;1;1;1;17;23;2;2;1;13;126
1709379;03/11/2019;0000000000000000002d9439e59160590;2;3;21;26;27;2;1;3;1;21;11;40;16;1;2;2
1709380;03/11/2019;0000000000000000002d946996cf00585;3;1;25;25;25;2;1;0;2;26;2;2;2;1;4;4
1709381;03/11/2019;0000000000000000002d947357754022e;1;7;21;19;18;2;1;1;1;13;45;53;2;1;5;63
1709382;03/11/2019;0000000000000000002d94837389205a5;1;5;19;30;25;1;1;5;1;10;2;2;2;1;11;51
1709383;03/11/2019;0000000000000000002d949e834a605c0;2;1;26;29;31;2;1;1;1;27;47;60;103;5;16;21
1709384;03/11/2019;0000000000000000002d94a7ed74605d7;3;1;25;25;25;1;1;0;1;27;2;2;2;1;3;3
1709385;03/11/2019;0000000000000000002d94a9ceeb205d7;3;1;25;25;25;2;1;1;1;13;2;2;2;1;5;99
1709386;03/11/2019;0000000000000000002d94b030a5205aa;2;1;18;29;13;2;1;5;1;10;9;49;99;1;5;63
1709387;03/11/2019;0000000000000000002d94b17b544058f;1;2;26;18;3;2;1;1;1;27;3;40;2;1;4;4
1709388;03/11/2019;0000000000000000002d94b17b544058f;1;2;26;18;3;2;2;1;1;27;3;40;2;1;4;4
1709389;03/11/2019;0000000000000000002d94b6a79ac05dc;2;1;6;21;33;2;1;1;2;26;3;2;2;1;31;72
1709390;03/11/2019;0000000000000000002d94b6a79ac05dc;2;1;6;21;33;2;1;1;1;27;3;2;2;1;31;72
1709391;03/11/2019;0000000000000000002d94c98eaec0599;1;5;19;31;33;1;1;5;1;28;100;17;2;1;9;20
1709392;03/11/2019;0000000000000000002d94cacaf3e05c5;3;1;25;25;25;2;1;1;1;17;2;2;2;1;7;8
1709393;03/11/2019;0000000000000000002d94d17560401bb;1;7;21;23;35;2;1;2;1;11;11;45;118;2;8;9
1709394;03/11/2019;0000000000000000002d94d32a1520163;1;5;13;18;29;2;1;2;1;27;118;122;2;1;4;4
1709395;03/11/2019;0000000000000000002d94da276300595;2;1;29;33;25;2;1;5;1;12;2;2;2;1;4;4
1709396;03/11/2019;0000000000000000002d94dbf01c405cf;3;1;25;25;25;2;1;1;1;15;2;2;2;1;2;25
1709397;03/11/2019;0000000000000000002d94ecce5cc058f;3;1;25;25;25;2;1;2;1;16;2;2;2;1;3;3
1709398;03/11/2019;0000000000000000002d951517ec4058f;2;6;29;13;28;1;1;5;2;26;35;37;2;1;3;3
1709399;03/11/2019;0000000000000000002d9520bc7be05de;1;1;19;29;23;2;1;1;4;24;24;124;2;1;2;2
1709400;03/11/2019;0000000000000000002d9522d50b00588;1;5;30;23;33;2;1;5;1;12;2;2;2;1;25;42
1709401;03/11/2019;0000000000000000002d9522d50b00588;1;5;30;23;33;2;1;5;2;10;2;2;2;1;25;42
1709402;03/11/2019;0000000000000000002d9522d50b00588;1;5;30;23;33;2;2;5;1;10;2;2;2;1;25;42
1709403;03/11/2019;0000000000000000002d9522d50b00588;1;5;30;23;33;2;1;5;1;27;2;2;2;1;25;42
1709404;03/11/2019;0000000000000000002d95353473a0590;1;5;19;18;33;2;1;2;1;16;53;2;2;1;1;28
1709405;03/11/2019;0000000000000000002d95375d1d60595;1;2;26;25;25;2;1;3;1;22;43;2;2;1;2;2
1709406;03/11/2019;0000000000000000002d954a7d8de05d9;2;2;13;35;25;2;1;1;1;10;2;2;2;1;3;3
1709407;03/11/2019;0000000000000000002d95669fe3605b5;3;1;25;25;25;1;1;1;2;26;2;2;2;1;13;60
1709408;03/11/2019;0000000000000000002d956cebff8058a;3;1;25;25;25;1;1;1;1;27;2;2;2;1;5;99
1709409;03/11/2019;0000000000000000002d95727797405c6;1;1;33;35;29;2;1;5;1;26;11;183;32;1;2;2
1709410;03/11/2019;0000000000000000002d95727797405c6;1;1;33;35;29;2;1;5;1;27;11;183;32;1;2;2
1709411;03/11/2019;0000000000000000002d9575d47b60594;2;5;13;11;28;2;1;2;1;22;84;9;99;1;5;26
1709412;03/11/2019;0000000000000000002d958f92aa605d1;2;6;31;16;23;2;1;5;1;26;37;2;2;1;25;75
1709413;03/11/2019;0000000000000000002d95b11c86205b7;3;1;25;25;25;2;1;2;2;16;2;2;2;1;2;2
1709414;03/11/2019;0000000000000000002d95c2c3cd405ce;1;5;31;27;28;1;1;1;1;27;2;2;2;1;13;15
1709415;03/11/2019;0000000000000000002d95c6393ee058d;3;1;25;25;25;2;1;1;1;13;2;2;2;1;4;4
1709416;03/11/2019;0000000000000000002d95ca1440605e3;2;7;26;21;7;2;1;1;1;19;11;4;100;1;4;4
1709417;03/11/2019;0000000000000000002d95dbfa43205b2;2;1;21;30;26;2;1;1;1;26;3;144;45;1;4;4
1709418;03/11/2019;0000000000000000002d95e63395a0580;3;1;25;25;25;2;1;1;2;26;2;2;2;1;4;4
1709419;03/11/2019;0000000000000000002d95e93684c0126;1;5;19;25;25;2;1;1;1;27;28;27;2;1;13;15
1709420;03/11/2019;0000000000000000002d95fdc4bfc05a7;3;1;25;25;25;2;1;1;1;26;2;2;2;1;3;3
1709421;03/11/2019;0000000000000000002d95fe21af00592;2;3;13;35;16;2;1;1;1;21;2;2;2;1;2;2
1709422;03/11/2019;0000000000000000002d960f0643205b5;2;2;13;16;25;2;1;1;1;26;2;2;2;1;3;3
1709423;03/11/2019;0000000000000000002d96305bfda05b9;3;1;25;25;25;2;1;0;1;22;2;2;2;1;4;4
1709424;03/11/2019;0000000000000000002d964c3167c058a;3;1;25;25;25;2;1;2;1;22;2;2;2;1;9;10
1709425;03/11/2019;0000000000000000002d965c78086013f;2;1;29;13;35;2;1;1;2;26;36;2;2;1;11;51
1709426;03/11/2019;0000000000000000002d96605ad9e0586;1;2;3;19;26;3;1;1;1;11;26;131;199;1;19;41
1709427;03/11/2019;0000000000000000002d9669434d6059d;1;1;11;30;19;2;1;2;2;10;40;21;2;1;4;4
1709428;03/11/2019;0000000000000000002d966a7800a05b8;2;1;33;29;25;2;1;1;1;27;125;24;2;1;4;4
1709429;03/11/2019;0000000000000000002d966babad2059e;3;1;25;25;25;2;1;1;1;26;2;2;2;1;4;4
1709430;03/11/2019;0000000000000000002d966babad2059e;3;1;25;25;25;2;1;1;1;27;2;2;2;1;4;4
1709431;03/11/2019;0000000000000000002d9674170dc05af;2;3;31;26;29;1;1;4;1;27;220;132;37;1;32;73
1709432;03/11/2019;0000000000000000002d967ea32ac0152;2;2;13;16;35;2;1;1;1;26;2;2;2;1;13;15
1709433;03/11/2019;0000000000000000002d96878e8d0059c;2;1;33;34;31;2;1;4;2;26;94;43;29;1;2;48
1709434;03/11/2019;0000000000000000002d96878e8d0059c;2;1;33;34;31;2;1;4;1;27;94;43;29;1;2;48
1709435;03/11/2019;0000000000000000002d969773fe405b7;3;1;25;25;25;1;1;1;1;26;2;2;2;1;19;24
1709436;03/11/2019;0000000000000000002d969821b8005ad;2;1;29;13;16;2;1;1;1;20;35;2;2;1;4;4
1709437;03/11/2019;0000000000000000002d969bc093a05db;3;1;25;25;25;2;1;1;1;21;2;2;2;1;4;4
1709438;03/11/2019;0000000000000000002d969bc093a05db;3;1;25;25;25;2;1;1;1;17;2;2;2;1;4;4
1709439;03/11/2019;0000000000000000002d969daf45c05bf;3;1;25;25;25;2;1;1;1;26;2;2;2;1;2;2
1709440;03/11/2019;0000000000000000002d969dfefc405c7;1;1;21;32;18;2;1;2;1;13;11;2;2;1;2;2
1709441;03/11/2019;0000000000000000002d96b9106d005e2;3;1;25;25;25;2;1;1;1;17;2;2;2;1;2;43
1709442;03/11/2019;0000000000000000002d96b9106d005e2;3;1;25;25;25;2;1;1;1;12;2;2;2;1;2;43
1709443;03/11/2019;0000000000000000002d96bb143e20592;3;1;25;25;25;2;1;2;1;27;2;2;2;1;4;4
1709444;03/11/2019;0000000000000000002d96bbe42bc058f;2;2;13;16;35;2;1;1;1;10;2;2;2;1;2;43
1709445;03/11/2019;0000000000000000002d96c2d2a120581;3;1;25;25;25;2;1;1;1;20;2;2;2;1;3;3
1709446;03/11/2019;0000000000000000002d96c2d2a120581;3;1;25;25;25;2;1;1;5;19;2;2;2;1;3;3
1709447;03/11/2019;0000000000000000002d970c21d36059b;3;1;25;25;25;2;1;1;1;11;2;2;2;1;4;4
1709448;03/11/2019;0000000000000000002d970cd6b5e020f;3;1;25;25;25;2;1;0;2;18;2;2;2;1;4;4
1709449;03/11/2019;0000000000000000002d970e63b2c05e1;3;1;25;25;25;2;1;0;1;11;2;2;2;1;9;10
1709450;03/11/2019;0000000000000000002d97117221a05d3;1;6;26;35;30;2;1;2;1;19;2;2;2;1;4;4
1709451;03/11/2019;0000000000000000002d971270d9c05b3;3;1;25;25;25;1;1;0;1;27;2;2;2;1;1;40
1709452;03/11/2019;0000000000000000002d97209950c05b3;2;4;7;17;27;2;1;5;1;10;2;2;2;1;2;2
1709453;03/11/2019;0000000000000000002d972d3975e05b1;2;2;3;26;6;2;1;5;1;18;2;2;2;1;2;58
1709454;03/11/2019;0000000000000000002d972fdaca00598;2;5;26;16;23;2;1;5;1;11;43;2;2;5;16;21
1709455;03/11/2019;0000000000000000002d972fdaca00598;2;5;26;16;23;2;1;5;2;26;43;2;2;5;16;21
1709456;03/11/2019;0000000000000000002d972fdaca00598;2;5;26;16;23;2;1;5;1;27;43;2;2;5;16;21
1709457;03/11/2019;0000000000000000002d973aac4d0058f;1;2;21;32;31;1;1;5;1;27;11;30;132;1;4;4
1709458;03/11/2019;0000000000000000002d975583606011b;2;1;29;21;35;2;1;2;2;27;92;11;17;1;4;4
1709459;03/11/2019;0000000000000000002d9758bc9140582;2;4;23;11;30;2;2;1;1;10;217;2;2;1;4;4
1709460;03/11/2019;0000000000000000002d9758bc9140582;2;4;23;11;30;2;1;1;2;10;217;2;2;1;4;4
1709461;03/11/2019;0000000000000000002d97601f6fe05d3;2;5;33;23;29;2;1;4;1;11;2;2;2;1;4;4
1709462;03/11/2019;0000000000000000002d976a6ca6805b8;1;2;26;33;17;2;1;3;1;26;43;26;2;1;4;4
1709463;03/11/2019;0000000000000000002d976bfd7e405a5;1;5;13;28;21;2;1;3;1;22;14;2;2;1;2;2
1709464;03/11/2019;0000000000000000002d9774dd5e205cf;2;1;29;33;30;2;1;1;1;26;124;2;2;5;16;21
1709465;03/11/2019;0000000000000000002d97a31c89805bf;2;6;23;22;32;2;1;5;1;27;43;139;26;1;13;15
1709466;03/11/2019;0000000000000000002d97a5051da05aa;1;7;21;32;27;2;1;2;1;27;11;64;117;1;4;4
1709467;03/11/2019;0000000000000000002d97b3525be05aa;2;1;26;13;34;2;1;3;1;26;16;48;89;1;25;47
1709468;03/11/2019;0000000000000000002d97b66d1c60597;1;2;26;19;25;1;1;5;1;26;2;2;2;1;3;3
1709469;03/11/2019;0000000000000000002d97be5079e05b2;3;1;25;25;25;2;1;0;1;19;2;2;2;1;4;4
1709470;03/11/2019;0000000000000000002d97dad359c05a3;3;1;25;25;25;1;1;0;1;27;2;2;2;1;1;5
1709471;03/11/2019;0000000000000000002d97e3664ac05a5;3;1;25;25;25;2;1;1;1;19;2;2;2;1;2;2
1709472;03/11/2019;0000000000000000002d97ee4b18005d5;1;6;23;31;29;2;1;1;1;26;2;2;2;1;4;4
1709473;03/11/2019;0000000000000000002d97f28731c05b3;1;3;11;31;21;2;1;5;1;27;103;2;2;1;13;15
1709474;03/11/2019;0000000000000000002d97f409a6405bd;2;1;17;34;25;2;1;1;1;11;2;2;2;1;4;4
1709475;03/11/2019;0000000000000000002d97f86423e0580;1;5;23;30;25;2;1;2;1;22;2;2;2;1;7;8
1709476;03/11/2019;0000000000000000002d97fd8877a05b7;1;2;31;34;16;2;1;5;2;27;87;118;26;1;4;4
1709477;03/11/2019;0000000000000000002d98002c3dc058e;1;7;21;28;32;2;1;4;1;18;11;3;15;1;13;60
1709478;03/11/2019;0000000000000000002d981553856012b;3;1;25;25;25;2;1;1;1;11;2;2;2;1;19;24
1709479;03/11/2019;0000000000000000002d9843bc39801ac;1;1;35;25;25;2;1;1;1;17;32;2;2;1;2;48
1709480;03/11/2019;0000000000000000002d985f2385205bd;2;6;26;29;19;2;1;2;1;26;2;2;2;1;4;4
1709481;03/11/2019;0000000000000000002d986f48b2005b5;3;1;25;25;25;2;1;1;2;20;2;2;2;1;2;2
1709482;03/11/2019;0000000000000000002d987371fc405d9;1;1;31;25;25;2;1;1;1;26;2;2;2;1;4;4
1709483;03/11/2019;0000000000000000002d98796e98c059c;1;5;19;11;25;2;1;2;1;20;27;2;2;5;16;21
1709484;03/11/2019;0000000000000000002d98796e98c059c;1;5;19;11;25;2;1;2;2;21;27;2;2;5;16;21
1709485;03/11/2019;0000000000000000002d98796e98c059c;1;5;19;11;25;2;1;2;1;22;27;2;2;5;16;21
1709486;03/11/2019;0000000000000000002d987e6c04e05a9;2;6;33;29;26;2;1;5;1;20;43;27;146;1;7;8
1709487;03/11/2019;0000000000000000002d98892604405a1;2;1;29;25;25;2;1;1;1;21;149;70;2;1;3;135
1709488;03/11/2019;0000000000000000002d988bd252c05b0;1;5;33;16;25;2;1;5;1;20;9;32;99;1;2;2
1709489;03/11/2019;0000000000000000002d988c577a60180;3;1;25;25;25;2;1;2;2;11;2;2;2;1;2;2
1709490;03/11/2019;0000000000000000002d98919dc6e05a4;3;1;25;25;25;2;1;1;1;17;2;2;2;1;4;4
1709491;03/11/2019;0000000000000000002d989680f4005a1;3;1;25;25;25;2;1;2;1;27;2;2;2;1;4;4
1709492;03/11/2019;0000000000000000002d989decc7605c0;2;1;21;26;32;1;1;2;1;27;14;11;242;1;13;15
1709493;03/11/2019;0000000000000000002d98a3743ce05d7;3;1;25;25;25;2;1;1;1;12;2;2;2;1;6;7
1709494;03/11/2019;0000000000000000002d98c2726dc05d8;2;1;26;11;34;2;1;1;1;27;2;2;2;1;3;3
1709495;03/11/2019;0000000000000000002d98ced4a1005c0;1;2;26;33;25;2;1;4;1;12;2;2;2;1;9;20
1709496;03/11/2019;0000000000000000002d98e503b8005b0;2;3;33;21;23;2;1;5;1;26;45;145;17;1;3;3
1709497;03/11/2019;0000000000000000002d98e5b618205e3;2;6;13;29;31;2;1;4;1;21;36;126;61;1;4;4
1709498;03/11/2019;0000000000000000002d98f47ede805d3;3;1;25;25;25;2;1;1;1;27;2;2;2;1;4;4
1709499;03/11/2019;0000000000000000002d98fdba13805ac;1;5;19;21;11;2;1;2;1;27;27;21;79;1;2;2
1709500;03/11/2019;0000000000000000002d98fdba13805ac;1;5;19;21;11;2;2;2;2;23;27;21;79;1;2;2
1709501;03/11/2019;0000000000000000002d98fdba13805ac;1;5;19;21;11;2;1;2;1;23;27;21;79;1;2;2
1709502;03/11/2019;0000000000000000002d9902c01300197;3;1;25;25;25;2;1;1;1;26;2;2;2;1;13;15
1709503;03/11/2019;0000000000000000002d990fdca7c0205;1;5;19;25;25;2;1;3;1;11;2;2;2;3;14;17
1709504;03/11/2019;0000000000000000002d9915b13d60184;2;5;26;22;11;1;1;5;1;22;48;100;2;1;2;25
1709505;03/11/2019;0000000000000000002d9922badce05a2;2;2;13;25;25;2;1;1;1;10;2;2;2;5;16;21
1709506;03/11/2019;0000000000000000002d9925e70fa05e0;3;1;25;25;25;1;1;0;2;17;2;2;2;1;2;2
1709507;03/11/2019;0000000000000000002d99268d5b2058e;1;1;3;31;21;2;1;5;1;21;42;198;103;1;4;4
1709508;03/11/2019;0000000000000000002d99298fe6001ce;2;1;11;16;35;2;1;2;1;25;2;2;2;1;2;2
1709509;03/11/2019;0000000000000000002d9935ddb5a05ac;3;1;25;25;25;2;1;1;1;14;2;2;2;1;7;8
1709510;03/11/2019;0000000000000000002d9943594ea05b0;3;1;25;25;25;2;1;3;1;26;2;2;2;1;11;51
1709511;03/11/2019;0000000000000000002d994bc1f500581;2;7;22;26;16;1;1;3;1;13;2;2;2;1;7;8
1709512;03/11/2019;0000000000000000002d9950765dc05e0;1;5;19;25;25;1;1;5;1;19;2;2;2;1;7;8
1709513;03/11/2019;0000000000000000002d9950765dc05e0;1;5;19;25;25;1;1;5;2;12;2;2;2;1;7;8
1709514;03/11/2019;0000000000000000002d9950765dc05e0;1;5;19;25;25;1;1;5;1;22;2;2;2;1;7;8
1709515;03/11/2019;0000000000000000002d99527d5f805e2;3;1;25;25;25;1;2;1;1;27;2;2;2;1;3;3
1709516;03/11/2019;0000000000000000002d99527d5f805e2;3;1;25;25;25;1;1;1;1;27;2;2;2;1;3;3
1709517;03/11/2019;0000000000000000002d995c900bc058f;1;1;11;25;25;2;1;2;1;22;2;2;2;1;4;4
1709518;03/11/2019;0000000000000000002d995ca8a7605cf;1;3;23;3;25;2;1;1;1;21;118;2;2;1;2;2
1709519;03/11/2019;0000000000000000002d995e66fa00589;1;5;16;19;25;2;1;2;1;26;27;28;157;1;13;45
1709520;03/11/2019;0000000000000000002d995e66fa00589;1;5;16;19;25;2;1;2;2;27;27;28;157;1;13;45
1709521;03/11/2019;0000000000000000002d9976d8a62059c;2;6;13;29;16;1;1;5;1;27;134;83;19;1;31;72
1709522;03/11/2019;0000000000000000002d99925198a058c;2;3;13;21;35;2;1;1;1;28;62;21;148;1;6;83
1709523;03/11/2019;0000000000000000002d9995c50f60197;1;1;8;35;28;2;1;5;1;12;2;2;2;1;5;26
1709524;03/11/2019;0000000000000000002d99ad407ba05e2;3;1;25;25;25;2;1;1;1;19;2;2;2;1;2;61
1709525;03/11/2019;0000000000000000002d99b071e5e05d8;2;5;11;26;23;2;1;5;1;10;43;26;2;1;1;1
1709526;03/11/2019;0000000000000000002d99b071e5e05d8;2;5;11;26;23;2;1;5;1;12;43;26;2;1;1;1
1709527;03/11/2019;0000000000000000002d99b6e17b605da;2;2;13;16;25;2;1;1;1;24;2;2;2;1;3;3
1709528;03/11/2019;0000000000000000002d99b6e17b605da;2;2;13;16;25;2;2;1;1;24;2;2;2;1;3;3
1709529;03/11/2019;0000000000000000002d99ba4c96a05e3;2;5;26;30;31;2;1;4;1;21;11;51;48;1;6;62
1709530;03/11/2019;0000000000000000002d99c5c337a05b0;2;5;19;26;11;1;1;5;3;23;26;37;8;1;3;3
1709531;03/11/2019;0000000000000000002d99c7a909c05e1;1;6;7;26;31;1;1;5;1;20;29;7;104;1;9;20
1709532;03/11/2019;0000000000000000002d99c7a909c05e1;1;6;7;26;31;1;1;5;1;22;29;7;104;1;9;20
1709533;03/11/2019;0000000000000000002d99c7a909c05e1;1;6;7;26;31;1;1;5;2;27;29;7;104;1;9;20
1709534;03/11/2019;0000000000000000002d99c7a909c05e1;1;6;7;26;31;1;1;5;1;18;29;7;104;1;9;20
1709535;03/11/2019;0000000000000000002d99d05484205c4;2;2;21;18;13;2;1;3;1;11;40;14;25;1;9;20
1709536;03/11/2019;0000000000000000002d99e6c8eb405a4;1;2;26;33;25;2;1;1;1;24;2;2;2;1;4;4
1709537;03/11/2019;0000000000000000002d99e9ff0ca05ab;1;2;19;26;33;2;1;1;1;10;81;27;2;1;2;2
1709538;03/11/2019;0000000000000000002d99e9ff0ca05ab;1;2;19;26;33;2;1;1;1;12;81;27;2;1;2;2
1709539;03/11/2019;0000000000000000002d99ea5284201e1;3;1;25;25;25;2;1;1;1;26;2;2;2;1;3;3
1709540;03/11/2019;0000000000000000002d99f9f939a05a8;1;5;19;3;25;2;1;1;1;20;2;2;2;6;17;22
1709541;03/11/2019;0000000000000000002d9a0d4b3940104;3;1;25;25;25;2;1;1;1;27;2;2;2;10;27;53
1709542;03/11/2019;0000000000000000002d9a0d4b3940104;3;1;25;25;25;2;1;1;1;26;2;2;2;10;27;53
1709543;03/11/2019;0000000000000000002d9a2afa7b605a6;3;1;25;25;25;2;1;0;1;11;2;2;2;1;4;4
1709544;03/11/2019;0000000000000000002d9a2c823fe0594;2;5;33;26;23;2;1;5;1;22;43;26;2;1;5;128
1709545;03/11/2019;0000000000000000002d9a3034226018f;1;4;16;25;31;2;1;2;1;22;79;10;38;1;1;40
1709546;03/11/2019;0000000000000000002d9a31221e005e0;2;6;31;26;18;1;1;4;1;23;43;2;2;1;4;4
1709547;03/11/2019;0000000000000000002d9a3a840820586;1;5;13;27;3;2;1;5;3;27;116;205;2;1;13;15
1709548;03/11/2019;0000000000000000002d9a3a840820586;1;5;13;27;3;2;1;5;7;26;116;205;2;1;13;15
1709549;03/11/2019;0000000000000000002d9a4b9d7ac05cb;3;1;25;25;25;2;1;4;1;10;2;2;2;1;4;4
1709550;03/11/2019;0000000000000000002d9a4c41d8a05d9;1;1;31;35;7;2;1;1;1;13;16;60;83;1;7;8
1709551;03/11/2019;0000000000000000002d9a4eaf87c0587;3;1;25;25;25;2;1;1;1;16;2;2;2;1;2;2
